,Unnamed: 0,tweet_text,ocr_text,tweet_id,claim_binary,claim_three,claim_vis,topic
144,2008-09-29 13:33:28.212684805,Blizzard cancels Chinese Overwatch League matches over coronavirus fears. https://t.co/FPpIn0DBQz https://t.co/wqvDWwFGV3,,1222695208212684805,1,2,1,covid
145,2002-10-14 01:04:52.523671552,"Destruction of the Biosphere, Timeframe of Global Climate Change: A Last Ditch Strategy to Fight for Human Survival 
https://t.co/zRfWimOoob https://t.co/uaW34rjaUn",,1034557492523671552,0,0,0,climate
146,2002-09-22 15:27:58.287138816,RT @ClimateLawNews: Study: Most Successful Climate Change Suits Skirt the Climate Issue https://t.co/kKQ7ZYhwmP https://t.co/jiqUk6I617,,1032708478287138816,0,0,0,climate
147,2002-10-13 07:48:16.632320000,I’m here! @ClimateReality #climatechange https://t.co/vRYq2Qh1rj,,1034495296632320000,0,0,0,climate
148,2002-10-19 13:28:59.911577600,"More fires, flooding: 7 climate change predictions in new report https://t.co/yDh84XjUJ3 https://t.co/IxxZEeX6rK",,1035034139911577600,0,0,0,climate
149,2008-12-31 14:37:26.651645952,"My friend Taylor and I are throwing a little shin dig on March 6th :) 
Would love for y’all to come by and groove with us! Spinning mostly house/techno https://t.co/SRRZ5NhwLm",,1230734246651645952,0,0,0,tech
150,2008-09-30 18:43:08.378689536,"Coronavirus: @KharnLambert told us his concerns yesterday after the embassy told him his grandmother will have to find her own way home from the airport.

Moments later they changed their policy. All UK evacuees will now be quarantined for 14 days.

🎧 Listen via @BBCSounds https://t.co/ozuSAQmlaM","Things have calmed down a bit.
",1222800188378689536,1,2,1,covid
151,2008-09-30 03:23:06.023866368,when you hear that drinking bleach will kill the coronavirus https://t.co/MsC7GkkczW,"CLOROX
CLOROX
CLOROX
CLOROX
now in 6 greaf new flavors
CLOROX
CLOROX
",1222744986023866368,1,2,1,covid
152,2008-09-26 18:02:22.482456577,BREAKING: Authorities have confirmed the first case of Coronavirus in Queensland. This brings the nationally tally to 7. @9NewsAUS @9NewsQueensland https://t.co/X97NHEkGL4,"Queensland coronavirus update
Please attribute the below to Dr Jeannette Young, Chief Health
Officer:
First confirmed novel coronavirus case in Queensland
A 44 year old Chinese national, who is currently isolated in the Gold
Coast University Hospital, has been confirmed to have novel
coronavirus.
The man, who is from the city of Wuhan (Hubei Province), is stable.
Further information will be provided by the Chief Health Officer in a
press conference at 11am tomorrow.
",1222452142482456577,1,2,2,covid
153,2008-10-02 10:33:32.910153730,RT @annoyyyinlady: Mood #coronavirus https://t.co/EH0iIqt3BZ,,1222943612910153730,0,0,0,covid
154,2008-09-27 17:35:42.916599808,Reps Ask FG To Declare Public Health Emergency Over Coronavirus https://t.co/CoitJjiBfQ https://t.co/O3bfyIrWiI,,1222536942916599808,1,2,2,covid
155,2002-09-27 06:55:18.837780480,Why climate change means your Hurricane Lane donation might not go to Hawaii https://t.co/YiE4ocBbKL https://t.co/a7yJnrrNed,,1033109718837780480,0,0,0,climate
156,2008-09-30 00:52:30.679285760,Really want to get these coronavirus jokes off but imma be called racially intolerant https://t.co/ci6Vcgfqm5,,1222735950679285760,0,0,0,covid
157,2002-10-17 22:09:22.534948864,Algae Bloom in Lake Superior Raises Worries on Climate Change and Tourism https://t.co/rbQHlNrgJv https://t.co/SHCdoovML5,,1034892562534948864,1,2,2,climate
158,2006-09-15 23:45:41.476548608,"If Bitcoin (BTC) Turns $11,300 Into Support, Bull Run is Back On https://t.co/7pDt8HymJg https://t.co/QvnIzMv7ev",,1158363941476548608,0,0,0,tech
159,2008-10-01 02:31:17.821145094,m-mobile game.   wen qing?????? hand in marriage ma’am? https://t.co/Yn7tHDEJhF,,1222828277821145094,0,0,0,tech
160,2002-09-25 19:07:38.280534017,Climate Change Facts About Our World Governments https://t.co/KPihCXzzvp https://t.co/aDeAPqjlUZ,,1032980858280534017,0,0,0,climate
161,2002-10-03 18:48:25.069793281,"Comment: Why I Remain Optimistic about Stopping Earth Becoming a ‘Hothouse’

https://t.co/yAsxH6eUc4 #climatechange #globalwarming https://t.co/gul0Xkbbys",,1033670905069793281,0,0,0,climate
162,2002-09-21 15:32:14.891446273,The pivot to whiskey https://t.co/ekXCPm8ZnN https://t.co/7aaearrBmB,,1032622334891446273,0,0,0,climate
163,2008-09-28 01:32:23.388909570,The anti vaxxers are worried about the coronavirus but won’t get a flu vaccine. Which flu is much more dangerous this season. Smh 🙄 https://t.co/GOImGdyOhj,"The coronavirus
outbreak is concerning,
but flu season is much
more dangerous
By EMMA WINOWIECKI • JAN 27, 2020
f Share
Tweet
M Email
Panic over the spread
of coronavirus has
reached Michigan. Last
week, three cases from
Michigan were sent to
the U.S. Centers for
Children, the elderly, and
Disease Control to be
those with weakened immune
tested for the virus but
systems are much more likely
they were all negative.
A fourth test was sent
Monday.
to have complications from
the flu.
CREDIT ADOBE STOCK
81 people have died worldwide, there are
currently five confirmed cases nationwide, and no
U.S. deaths.
That's an incredibly low number compared to the
spread of influenza. 39 children in the U.S. have
died from influenza this flu season, two of those in
Michigan.
Hospitals are not required to immediately report
flu-related deaths for adults, but estimates show
that more than 1,300 people died from the flu
complications duing the2019 10season in
",1222565543388909570,1,2,2,covid
164,2008-07-27 04:36:35.270127616,"Google acquires Pointy, a startup to help brick-and-mortar retailers list products online, for $163M https://t.co/G07mO4W5wY via @TechCrunch #tech https://t.co/jTkieK0PHh",,1217133395270127616,1,2,1,tech
165,2006-04-17 06:46:20.758188033,Bringing Intent-based Networking to the extreme IoT Edge https://t.co/Z4XqEf8gTD https://t.co/QPzzB6rEbp,,1145256380758188033,0,0,0,tech
166,2002-10-04 05:03:57.610852358,"@VeraMark2010 @GlobalEcoGuy It depend how you define success solar clearly very popular in Germany with
41 GW of installed capacity 

But that only equates to 8% of German electricity which will make negliable difference to climate change. https://t.co/zTmkI9Ej5X","Annual electricity generation in Germany in 2016
date selection
OGrouped O Stacked
OImport Balance
OHydro Power
OBiomass
Uranium
OBrown Coal
OHard Coal
Ool
Gas
OWind
Solar
OLoad
year:
2016
134.78
<«>>
month:
くく|>>
week:
<«>>
O annual
monthly
weekly
daily
conv. >100MW
all sources
solar, wind
import, export
A print
0.00
2016
O usage tips
Year
Net generation of power plants for public power supply.
Datasource: 50 Hertz, Amprion, Tennet, TransnetBW, Destatis, EEX
Last update: 07 Feb 2017 11:00
Energy (TWh)
",1033707837610852358,1,2,2,climate
167,2008-10-15 05:52:01.386405889,"This is a super quick drawing I made so please dont focus on my quality, my intention isnt to brag about my skill rn it's to brag about my digital notebook and how happy I am to be able to make digital art with and actual pen and paper like the 21st century neanderthal i am https://t.co/uplElNlqb0",,1224049921386405889,0,0,0,tech
168,2002-10-11 20:47:39.877617664,"""The effects of #climatechange we are already witnessing and the dire scenarios for our future can make me feel despair. But it’s also a motivation to fight and set us on a different path."" 

Comment: https://t.co/yAsxH6eUc4 https://t.co/RAKxFGxgod",,1034369259877617664,0,0,0,climate
169,2002-09-25 20:44:49.352937472,"How can nature teach us to live in accordance to her, instead of destroying her? Learn more here: https://t.co/I7Y5LKgxnf
#climatechange #climateaction 
#environment 
#energy https://t.co/mrLUrcj5di","""Adopt the pace of
nature; her secret is
patience"".
-Emerson
Photo: Anne-Maria Yritys/Finland. Https://www.leadingwithpassion.org
",1032986689352937472,0,0,0,climate
170,2008-09-27 18:07:20.004538369,RT @erikaxgio: Stay safe out there #coronavirus https://t.co/2tP9HtjQSS,,1222538840004538369,0,0,0,covid
171,2007-01-10 19:49:04.863219712,very rare: Roland SH0 -the Techno Synth https://t.co/pdEGn5vW4h,"店
免u ~
II
",1168458544863219712,0,0,0,tech
172,2008-10-02 06:05:46.611904514,Ten-year-old boy raises fears coronavirus could spread undetected https://t.co/bsUhaDFBHV https://t.co/o7QjvX7tpP,,1222927546611904514,0,0,0,covid
173,2008-02-27 03:41:05.275371521,"PhillyVoice is looking for Marketing Solutions/Sales Consultants!

As part of our team, you'll have opportunity to leverage your own relationships, create new ones, and work with clients throughout the region in the digital marketing space.

More info: https://t.co/h75aIx1jgM https://t.co/As9AEdltYf",,1204083665275371521,0,0,0,tech
174,2008-09-27 14:59:39.208351744,Coronavirus: Reporter begins quarantine at home after visiting infected zone https://t.co/GQRRvKoxqm https://t.co/7jhaVnymjl,,1222527579208351744,0,0,0,covid
175,2002-10-03 23:29:41.468303361,"Imagine if all this money were going in to permaculture projects the world over!!

*ALREADY* deployed! geoengineering is NOT the solution to global warming

We ALREADY have solutions to that: permaculture design, Holistic Management, Restoration @Johndliu 
https://t.co/T0a4sKiBaW https://t.co/ZoXGxt8fTJ",,1033687781468303361,1,2,1,climate
176,2002-10-03 01:56:55.596457984,"RT ErikSolheim: When we restore our ecosystems we will be able to counter climate change, reduce poverty and halt biodiversity loss. Everyone wins! UNEnvironment stands ready to support a UN Decade for Ecosystem Restoration
https://t.co/HSU0UeLwIh https://t.co/uuTwBO7CRK",,1033610215596457984,1,2,1,climate
177,2002-09-22 19:36:01.200328706,"New Jersey housing prices sharply down! Because of Sandy, Climate Change. “Cloning Galinda” explains. https://t.co/tuGhzPeB4G https://t.co/jmzxKmA7us",,1032723361200328706,1,2,1,climate
178,2002-10-01 19:28:43.805138944,Climate change may be opening up a new shipping route between China and Europe. https://t.co/Mv1g9aMYw2 https://t.co/6QyU1yVEiH,,1033500523805138944,1,2,1,climate
179,2008-09-29 15:54:47.937789953,Duterte not banning flights between China and the Philippines amidst Coronavirus scare while banning his cabinet from going to the U.S. because Bato didn't get his visa. Are you all kidding https://t.co/tYRuWdb2Xf,,1222703687937789953,1,2,1,covid
180,2002-09-27 22:22:54.722920448,"Why does climate action require consistent finance flows and funding?
https://t.co/T7OFYoZrUi
#climatechange #climateaction 
#environment 
#energy https://t.co/QDp1vqF1z4","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""Paris Agreement 2015/Art. 2. 1 (c) Making finance flows consistent with a pathway towards low
greenhouse gas emissions and climate-resilient."" (Source: UNITED NATIONS 2015. Adoption of the Paris Agreement).
",1033165374722920448,0,0,0,climate
181,2008-09-28 00:44:08.434380801,"Experts: coronavirus can  be killed with alcohol
Bloo: https://t.co/vGdp4ht1Kw",,1222562648434380801,1,1,1,covid
182,2008-10-02 04:31:37.148547072,Cruise ship in Italy locked down over coronavirus fears https://t.co/nwIfxfVaUk https://t.co/KXKTF2wYOQ,,1222921897148547072,1,2,2,covid
183,2006-02-15 08:13:41.663948808,CDPR has confirmed Cyberpunk 2077's character creator will let players choose their physical appearance and voice separate from their gender. https://t.co/w7GXOGiJ6f https://t.co/SmFecp06bE,,1139991221663948808,1,2,1,tech
184,2007-09-30 18:46:39.451852800,GG2020 demo character select looks like it's from a modern mobile game https://t.co/T88gLKruvA,"Arc System Works
Arc System Works
SOL BADGUY
Easy to use ****
CHARACTER SELECT
CHIPP ZANUFF
Easy to use ***
COLOR
COLOR
01
01
TIME
My o myn a
Tat
Balance
Speed
S
Power
Ranged
Ranged
Tricky
I...
Powerful pressuring
Swift striking
AGGRESSIVE STRIKER
HIGH-SPEED NINJA
LIVE
GUILTY GEAR
ArcREVO America 2019 | Nov 16-17
alance
",1191177999451852800,0,0,0,tech
185,2008-05-02 02:12:46.505328641,"THE GLOBAL 5G LANDSCAPE: An inside look at leading 5G markets, key players, and how they are defining the future of connectivity https://t.co/PdclqKrjFo https://t.co/2SZkX1s4Ch","South Korea Set To Lead 5G Adoption By 2025
5G as a share of total connections
5G connections
(millions)
South Korea
59%
37
US
50%
189
Japan
48%
95
China
29%
454
Europe
29%
203
GCC States
16%
18
Global
15%
1353
LATAM
8%
62
MENA
6%
47
North Africa
5%
15
SSA
3%
28
BUSINESS
INSIDER
INTELLIGENCE
Source: GSMA, 2019
",1209694366505328641,1,2,2,tech
186,2002-09-21 23:49:19.198932993,@JustinTrudeau @jjhorgan Did you have a chance to talk about the environmental impact of BC's new LNG plants as a contributor to the global warming that is responsible for BC's wildfires? https://t.co/n0GI2VxbKb,"BC CLIMATE EFFORTS vs
PACIFIC NW LNG EMISSIONS
14
12
- facility emissions
10
6.
Fupstream emissions
British Columbians
Pacific NW LNG's
emissions reductions
2007 to 2013
BC emissions
BC emissions cuts compared to BC emissions potential from Pacific NW LNG
proposal. SOURCES: Draft Environmental Assessment Report – Pacific NorthWest
LNG list up to 8,7 MTCO2/year from upstream and 4.9 MtCO2 from facility; BC
Inventory Report. Chart by Barry Saxifrage at VisualCarbon.org and NationalOb-
server.com. March 2016.
millions of tonnes of climate pollution per year
",1032652159198932993,0,0,0,climate
187,2007-01-25 19:07:56.597039111,"Facebook Dating launches in the U.S., adds Instagram integration – TechCrunch https://t.co/tl5pJ42wOg https://t.co/5phrfwxZXf",,1169752076597039111,1,2,1,tech
188,2005-11-23 17:41:09.348970499,"The Ministry of Education, Technological and Vocational Training has advised that the Elliott Belgrave Primary School, at Gays, St. Peter, will remain closed tomorrow, Monday, May 27, to complete industrial cleaning at the school. It will reopen on Tuesday, May 28. (PR) https://t.co/ChOH0VLN4I","NanonNews
",1132767669348970499,1,2,1,tech
189,2009-01-30 22:15:01.332586496,How to register cybercrime complaints online read more https://t.co/s9ATyp2ZMH https://t.co/ICowycKvkO,"No
SAVE TIME
SECURE
MORE
How To
Register Cybercrime
Complaints Online
YOU'VE BEEN HACKED
/
O@fasapay f fasapay
@FasaPay
OL IT
//2020
",1233353701332586496,0,0,0,tech
190,2002-10-21 16:14:32.050835458,"Journalist's Resource Covering extreme weather: What to avoid and how to get it right Journalist's Resource When extreme weather occurs, questions of whether and how climate change contributed to the event loom large. According to Rick Weiss, director of… https://t.co/FrxdtwTDpL https://t.co/9fFzHPaf5D",,1035216872050835458,0,0,0,climate
191,2008-09-28 16:51:31.058610183,'I'm in an apocalypse:' American student trapped in coronavirus-hit Chinese city https://t.co/E7kL8Zigja https://t.co/8OiDycQZBA,,1222620691058610183,0,0,0,covid
192,2008-09-28 13:51:54.482348037,Coronavirus: what we do and don´t know https://t.co/4f9tJHqPB6 https://t.co/pIuEPJz7wK,,1222609914482348037,0,0,0,covid
193,2008-09-28 02:32:42.721107968,"From store closures to coronavirus, retailers face challenges in 2020 — but no apocalypse https://t.co/0JVuq11eNp https://t.co/CrpCe5mYKw","EVERYTHING
MUST
GC
Know THAT
EVERYTHIN
",1222569162721107968,0,0,0,covid
194,2008-08-14 13:09:06.882760706,"""Bitcoin has to retrace soon""

Bitcoin: https://t.co/eIL7sHrXZ2",,1218719346882760706,0,0,0,tech
195,2009-08-15 18:39:09.555892224,Easy game easy life wallah mobile game but somehow fun https://t.co/TgD2meRUEm,"米1/2
LATEST
COLLECTION
PLAY
CAREER
STORE
A 20
MVP
1/5
REALITY
AtaSeptik
COMBAT SCORE & KDA
COMBAT SCORE KDA
337
262
26 / 4/3
15/ 17/3
spawneu unIS TOunu.
(ALI) Nikitochka: 1 hp
(Team) Kirsin: just heal next time
(Team) xXSteineRXx: sorry, my fault
(Broadcast) A teammate has extra creds. Request a gun if
you need it!
(Broadcast) A teammate has extra creds. Request a gun if
you need it!
(Broadcast) A teammate has extra creds. Request a gun if
SKIP
you need it!
(AI) AtaSeptik: wp
(Team) Blue0109: 2 b
Party
",1250361549555892224,0,0,0,tech
196,2008-09-26 18:20:35.014868992,"US, Japan Evacuate Citizens from China as Coronavirus Outbreak Toll Rises to 132 https://t.co/GUkkHeELzb https://t.co/mNkc6V26e8",,1222453235014868992,1,2,1,covid
197,2008-09-27 15:34:21.370011649,"Another virus created to reduce the population of the world,
What better place to start spreading the coronavirus then China, this virus will become worst then the ebola virus we was introduced to a few years ago. Rather it's eating bat soup or Wong tong soup. Life is good The L https://t.co/bkut0pTe7l","People Are
Confusing
Coronavirus
With
Imaginary
Corona Beer
Virus
",1222529661370011649,1,2,1,covid
198,2008-09-30 14:14:52.477018112,@Lardman316 @beazer86 Mate they only coronavirus you’ve got is from drinking to much of these https://t.co/onQmsIJIa5,,1222784092477018112,0,0,0,covid
199,2008-10-02 04:24:15.039602688,"https://t.co/SjxIGdFkLj

 #coronavirus spreading - 14 day incubation period....

@RealSamFaddis UPDATE: Russia closes border with China to stop spread. https://t.co/QFhbtLr5Sb","一 神
2019-nCoV Confirmed Cases
250
200
150
100
50
2020/1/9
2020/1/10
2020/1/11
優入山江
2020/1/15
2020/1/16
2020 2020 2020 2020 2020 2020 2020 2020 2020 2020 2020 2020 2020
/1/9 /1/10 /1/11/1/12/1/13 /1/14 /1/15/1/16/1/17/1/18/1/19/1/20 /1/21
2020/1/13
2020/1/14
Japan
2020/1/18
Thailand
2020/1/19
2020/1/21
China
41
41
41
41
41
41
2.
41
2.
41
45
China Thailand Japan
2
62
201
000
2020/1/12
",1222921455039602688,1,2,1,covid
200,2008-10-01 19:50:01.642975233,"Health Secretary Francisco T. Duque III Confirms First Coronavirus Case in the Philippines, Assures Public of Intensified Containment Measures https://t.co/l9WypYIahc https://t.co/flwB8WAg0z",,1222890601642975233,1,2,1,covid
201,2008-10-02 02:32:53.391679488,Coronavirus Outbreak Prompts Blizzard To Cancel Overwatch Events In China https://t.co/PMSB3MPjgB https://t.co/b0pQc8Bo0H,"OVERWATCH
LEAGUE
",1222914773391679488,1,2,1,covid
202,2008-09-30 20:22:00.269434885,"South Korea also recorded 2 new cases today, and these are the first case of cross-infection of #coronavirus in the country. https://t.co/enLrJgWiQj","#疫情通报
【#韩国新增2例新型冠状病毒感染肺炎确
诊病例】
据韩联社刚刚消息,韩国新增2例新型冠状
病毒感染肺炎确诊病例。此外,韩国首次出
现新型冠状病毒感染肺炎交叉感染病例。
(环球网)
O 1.7K 4:50 PM
",1222806120269434885,1,2,2,covid
203,2002-10-08 16:09:18.124281857,"The New York Times: 12 artists on Climate ChangeXavier Cortada?s ?Underwater HOA, Marker 8,? 2018, part of a site-specific, participatory art installation.https://t.co/OK14KWpU8u https://t.co/bTVPUhJY7L https://t.co/CfaFqpxsF4","T Magazine O
| @tmagazine
""These paintings were created
using water from the very glaciers
that threaten to melt and drown
Miami."" – @xcortada nyti.ms/
2w7yXcU
Artwork by Xavier Cortada.
",1034093358124281857,0,0,0,climate
204,2005-09-03 02:47:10.123114496,"If you were to make a smart move and choose a mobile app category, which one would you pick? Well, we have made it so easy for you! Read about the most lucrative app categories here https://t.co/oyiB4NDKi2 https://t.co/omDTx5zJ5C",,1125715630123114496,0,0,0,tech
205,2006-10-07 07:43:43.511941122,"Binance KYC Breach — Did It Happen, and If So, Who’s to Blame? https://t.co/F9lYhG2cme via @CoinTelegraph #cryptocurrency #bitcoin https://t.co/FYewxnI6qT",,1160207023511941122,0,0,0,tech
206,2002-10-21 22:58:03.645710336,"New study: We have an opportunity to improve the health of global fisheries if we limit global warming to 2°C and implement smart, adaptive fisheries management. https://t.co/HksI4g1eQA https://t.co/Ybop45ocfH","Why act now?
EDF
ENVIRONMENTAL
DEFENSE FUND
",1035241083645710336,1,2,1,climate
207,2008-12-06 03:29:34.551666689,"🚀 Arc-Iris Hydrogen Mining
We prodact the nature and mine cryptos more profitable💰💰 We mine cryptocurrencies eco-friendly and to the success of our miners.
Endeavor to invest in bitcoin and start trading today 🤗🤗
Invest Today In The Technology Of Tomorrow! https://t.co/lXLahhXt3z","STANDS UP
FOR
ARC IRIS
HYDROGEN MINING
ECO
NEW
FRIENDLY
C8HIII
H.
H.
XXXX XXXX
AC2H
TECHNOLOGY
RETURN ON
INVESTMENT
MORE
PROFIT
",1228534174551666689,1,2,1,tech
208,2002-09-24 19:37:22.156744704,@dougmcneall @jamesannan A photo of climate change https://t.co/l2s9k8dkB6,,1032896242156744704,0,0,0,climate
209,2002-10-22 05:14:16.580210688,New post (Leadership must act now on climate change) has been published on - https://t.co/CE46EphQ6w - https://t.co/8hbcQsvgk4 https://t.co/O2a37w7QBC,,1035263656580210688,0,0,0,climate
210,2008-09-30 01:31:29.054142466,Transcript of 2019 Novel Coronavirus (2019-nCoV) Update | CDC Online Newsroom https://t.co/IxcDRQfu6s https://t.co/TIgSUxcmEz,,1222738289054142466,0,0,0,covid
211,2008-09-30 04:18:33.323069440,VERY TROUBLING: Someone faked a @dailypilot story to falsely claim Coronavirus in Newport Beach and it spread across internet. Earlier this week there was similar hoax at USC https://t.co/oB9DxSo3pW https://t.co/32g8zEA7gF,"Daily Pilot
Deadly virus has made way into NMUSD school district.
Officals starting to fear outbreak.
LATEST NEWS
Cty Wotes to appeal council members.
CORONA DEL MAR HIGH SCHOOL
John Strokes trial underway in superior
Santa Ana regarding mob ties.
NATIONAL
MEONAL
EHNE
TOUCAFION
CALPORNIA
CAIFORNIA
DISTINGIONHD
Huntington Beach man who threatened
Beach Marriott shooting is sentenced to
I roller hockey tearm raises moneyt
Deadly Coronavirus
Chinese officals warn US of overseas o
becoming a ""National Crisis
lowing today hopital briefingalcal shutentw
her ends ar
ity proecal The bnys pnts seared and
y CITV NEWS SERVICE JAN 28. 2020 1 456 PM
",1222748313323069440,1,2,2,covid
212,2008-09-30 06:48:15.978762240,"Of the 206 ppl in JPN coming from WH, 3 were confirmed. What's the estimated no. of cases in Wuhan? (10 mil * 0.014), which agrees with 1. the three social media screenshots and audio msg by local docs 2. People's Daily's quickly deleted #100kbed# hashtag misstep. #coronavirus https://t.co/URKKOORuR9","ll中国移动令
12:32 PM
イ93%
Q我的2019播客总结
动态
推荐
Sciencecat转发心
遥望星空
转发
41分钟前
...
河边说
计算题:已知日本 206个Wh归国者最终查出患新冠状
病毒的有3人 求Wh有多少患者。
武漢の帰国者3人からコロナウイルス検出
武漢の帰国者3人から新型ウイルス
厚労省会見をライブ配信
O 20201130 1028 FNN LIVE
厚労省によると、中国,武漢市から29日帰国し
た日本人のうち、50代の男性、40代の男性、50
代の女性の合わせて3人から新型コロナウイル
スの陽性反応が出ました。厚労省の会見をライ
ブ配信しています。
Sciencecat
转发
46分钟前
...
?????????? 大云:想空手套日
沽名钓誉?长见识了
又
首页
书影音
小组
市集
我的
",1222757295978762240,0,0,0,covid
213,2008-09-28 01:36:14.226792453,"When are we evacuating the Pakistani students in Wuhan?

#coronaravirus https://t.co/uTI0wHPm4a","22:00 8 N
* * all il
News Alert: Wuhan evacuees
land in California Inbox
CNN News Alert 21:51
to khawarh v
News Alert: Wuhan evacuees land in
California
A planeload of hundreds of Americans returning to the
United States from the epicenter of the Wuhan
coronavirus outbreak landed Wednesday morning at
March Air Reserve Base in southern California.
Passengers will be quarantined for a period of time and
will not be allowed to return to their homes immediately,
according to a press release from the Alaska Department
of Health, where the airplane from Wuhan to California
stopped for refueling.
Read More
Is It Time To Retire?
If you have a 3500,000 portfolto,
downd the guide by Solumnist
",1222565774226792453,0,0,0,covid
214,2009-03-08 12:49:03.162388480,"We heard there was a shortage of toilet paper because of the coronavirus...

so, we called up our friends at @QuiltedNorthern and struck a deal to give you all free bitcoin AND free shipping on all your toilet paper needs. https://t.co/b3zRkTlwfM","QUILT
FREE SHIPPING ON ALL ORDERS
QUILTED
NORTHERN.
lolli
Activate Up to 4% Bitcoin Back!
Shop
About Us
Save
Georgia-Pacific Family of Brands
Find A Store
Q Search
The Quilted Northern® Trial Pack
I NEED
QUILTED
NORTHERN
PLY ULTRA
MEGA 24:
MEGA 24 :
24 :
3 Great Ways
QUILT
JILTED
NORTHE QUILTED ORTHERN
NORTHERN.
i ULTRA SOFT & STRONG
to Experience Softness
And Comfort All in 1.
Ultra Plu
SComfort
Free Delivery to Your Door!
Try Our 3-Ply Facial Tissue
For A Limited Time
SHOP NOW
SHOP NOW
Quilted Northern® Top Sellers
МEGA 24
MEGA 24
24
BMEGA
QUILTED
NORTHERN
TED
QUILTED
MA 24 24 a
NORTHERN
Ultra Plush
QUILTED
QUILTED JILTED
NORTHERN
DRTHERN
NORTHERN.
Comfort
ULTRA SOFT & STRONS
burRA SOFTSTRON D
EcoComfort
QUILTED NORTHERN®
ECOCOMFORT® TOILET PAPER | 24
QUILTED NORTHERN ULTRA SOFT &
QUILTED NORTHERN ULTRA
QUILTED NORTHERN® TRIAL PACK
STRONG® TOILET PAPER | 24 MEGA
PLUSH® TOILET PAPER | 24 MEGA
$23.00
ROLLS = 96 REGULAR ROLLS
ROLLS = 96 REGULAR ROLLS
MEGA ROLLS = 96 REGULAR ROLLS
$27.50
$27.50
$27.50
",1236516543162388480,0,0,0,tech
215,2007-07-12 16:27:41.770055680,BitcoinAverage - bitcoin price index - ($ 8177.4) - https://t.co/z6cbnPDdmv #bitcoin https://t.co/k5rdqL2ryB,"OBITCOINAVERAGE
BitcoinAverage.com
$8177.4 USD $192.18
High 8411.36 Volume (BTC) 35800.02
Low 8146.36 Volume (USD) 292.75 m
Avg 8283.35
Timestamp
16 Oct, 00:00
",1184257661770055680,1,2,2,tech
216,2008-04-30 09:50:57.854779394,"Stopping by Andorra on our way South. 

Hoping to meet the King.

Peddling Cryptocurrency's dark side - Centralized, privacy devouring, as a way to rule the world.

Or perhaps I'm peddling something else. https://t.co/UuxHLdobBi",,1209549057854779394,0,0,0,tech
217,2006-04-17 08:35:23.872387073,funk pop techno music np The Veldt by deadmau5 on https://t.co/8UyDnMXznL https://t.co/ENd7fjxzl8,,1145262923872387073,0,0,0,tech
218,2002-10-16 00:37:44.418664448,"In Eco-OUTLOOK we bring you environment and climate change news;@ngalame ,@unep,@ClimDevAfrica ,@PACJA1 ,@africanff ,@ECA_OFFICIAL ,@ICRAF https://t.co/cs41PNMhnf","Eco-OUTLOOK
Nauritous Prduts:
With hndgnus Pans
page 3
Bringing innovative Development Namatives to Your Doorsteps
No. 010 Tuesday 12 Aprl 2018 Publisher. Ngalame Elos Ntungwe Tet 675108421
Price: 400
Flooding Concern As Cameroon
Releases Water From Lagdo Dam
page 2
Europe's Oldest
Gorilla, Frit,
Put To Sleep
page 2
World Mosquito Day:
U.S. Reaches 570m People In 24 Countries
Agriculture Holds Key To Solve Youth
Unemployment In Africa - Expert
page 3
xperts on Monday, March 20, 2018 said encouraging in Agriculture as a solid solution to ending hunger and
and supporting Africanyoung people to venture into poverty in Africa.""
lagriculture and agri-business can potentially create
Rwanda hosts the two-day conference with muchemphasis
wealth and address youth unemployment on the on engaging African youth to take part in agriculture trans-
continent. They spoke at the opening of the Africa youth event formation on the continent through Information and Commu-
in the Rwandan capital, Kigali, dubbed: ""Youth Employment nication Technologies (ICTs) and Entrepreneurship.
Cont'd on pare 2
Eco-OUTLOOK: Bringing Innovative Development Narratives to Your Doorsteps
",1034728664418664448,0,0,0,climate
219,2008-09-29 04:23:34.936481793,Coronavirus Face Masks: Hoarders May Raise Risk of U.S. Outbreak https://t.co/yKODkMxDFm https://t.co/hncBhghGsE,,1222662214936481793,1,2,1,covid
220,2002-10-19 16:14:00.142741505,"What individual consumption choices can you do in terms of taking climate action? https://t.co/wwdORYyv3J
#climatechange #climateaction 
#environment 
#energy https://t.co/xjXshJuSfT","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""Scientific American. David Biello. November 26, 2007. Whateto do about climate change?
Forego fossil fuels, Infrastructure Upgrade, Move Closer to Work, Consume Less, Be Efficient,
Eat Smart/Go Vegetarian?, Stop Cutting Down Trees, Unplug, One Child, Future Fuels,
Experiment Earth.""
",1035044040142741505,1,2,2,climate
